,uid,sub_uid,building,pl_base_iou,pl_seg_gt_iou,pl_seg_infer_iou,height,range_noise,lidar_beams,found_hole,hole_remaining,t_laplacian,t_bilateral,t_mesh,t_fastga_total,t_fastga_integrate,t_fastga_peak,t_polylidar_planepoly,t_polylidar_filter,iou_diff
19,0,19,Building2_Example3,0.9004220939239446,0.9004220939239446,0.9004220939239446,5,0.01,64,True,0.0,0.30649999999998734,0.3514000000000017,0.07279999999987297,2.9223000000000443,0.4068999999999878,2.5154000000000565,0.4212999999999578,1.4076999999999007,0.0
20,0,20,Building2_Example3,0.8972302920381723,0.8978760271108227,0.8978760269257896,5,0.01,64,True,0.0,0.25989999999986857,0.3463000000001326,0.06680000000014452,3.4293000000000795,0.39970000000000283,3.0296000000000767,0.4657999999999607,1.4896000000002019,-0.0006457350726504218
21,0,21,Building2_Example3,0.896567580461748,0.8990733882527878,0.8990733858421794,5,0.01,64,True,0.0,0.2827000000000801,0.3986000000000267,0.07469999999987209,2.9287000000000063,0.4112999999998923,2.517400000000114,0.4138000000000197,1.3824000000000058,-0.0025058077910398158
22,0,22,Building2_Example3,0.8978360249371654,0.9018450464201281,0.9018450433368217,5,0.01,64,True,0.0,0.3169999999999007,0.3563000000001981,0.05900000000003125,2.9836999999999225,0.40280000000003646,2.580899999999886,0.4248999999998393,1.4220000000000343,-0.004009021482962671
23,0,23,Building2_Example3,0.8981060308193829,0.8981060308193829,0.8988093962012138,5,0.01,64,True,0.0,0.2644000000002755,0.3522000000000247,0.05750000000004363,2.85660000000032,0.39079999999991344,2.4658000000004066,0.3613000000002309,1.442999999999639,0.0
24,0,24,Building2_Example3,0.8966140731564243,0.8966140731564243,0.8966140486640108,5,0.01,64,True,0.0,0.2638000000003693,0.37280000000006197,0.06089999999980833,2.6916000000003493,0.3975000000000506,2.2941000000002987,0.32629999999977954,1.3212999999998587,0.0
25,1,0,Building2_Example3,0.9653716165280165,0.9651315464456856,0.9651315464456856,10,0.01,64,True,0.0,0.3926000000000762,0.5701999999998542,0.24300000000021527,4.045899999999936,1.061399999999768,2.9845000000001676,1.0487999999999609,2.3591999999998947,0.0002400700823309565
26,1,1,Building2_Example3,0.9655594792676814,0.9659835662501958,0.9658576213007064,10,0.01,64,True,0.0,0.408000000000186,0.5369000000001733,0.17690000000003536,3.7042000000000463,0.9150999999998355,2.789100000000211,1.105900000000215,2.1945999999997134,-0.00042408698251439336
27,1,2,Building2_Example3,0.9668898665414558,0.9661707416628333,0.9658369093148894,10,0.01,64,True,0.0,0.36249999999959925,0.6489999999996776,0.5448999999999593,3.98090000000062,1.047200000000359,2.933700000000261,0.9456000000001019,2.2378000000000675,0.000719124878622468
28,1,3,Building2_Example3,0.9653537704253133,0.968359855316848,0.9683234980242889,10,0.01,64,True,0.0,0.44140000000014723,0.39200000000017,0.17639999999996547,3.5965000000000025,0.8696999999999733,2.726800000000029,0.8790999999996885,2.300899999999828,-0.003006084891534644
29,1,4,Building2_Example3,0.9545922801205704,0.9678485420121735,0.9646548270292769,10,0.01,64,True,0.0,0.35389999999990707,0.39869999999986305,0.1444999999997698,3.8624000000000436,0.8854000000000362,2.9770000000000074,0.9044999999998637,2.690999999999999,-0.013256261891603116
30,1,5,Building2_Example3,0.968143488313956,0.9686522752155429,0.9686522752155429,10,0.01,64,True,0.0,0.3522000000000247,0.4027999999998144,0.1714999999999911,3.5933000000003545,0.8916000000001034,2.701700000000251,0.9116999999996267,2.081399999999789,-0.000508786901586844
31,1,6,Building2_Example3,0.9687193523230656,0.9679439986966876,0.9679439986966876,10,0.01,64,True,0.0,0.3532000000001645,0.49180000000026425,0.1820000000001265,3.6920000000000286,0.8903999999998469,2.8016000000001817,0.8992999999999363,1.8871000000002525,0.0007753536263780392
32,1,7,Building2_Example3,0.9696183743377058,0.9699083384880446,0.9699263285311874,10,0.01,64,True,0.0,0.33340000000015024,0.4165999999998782,0.1542000000003263,3.732600000000197,0.9027999999999814,2.8298000000002155,0.9960000000002189,2.2101000000001036,-0.0002899641503387729
33,1,8,Building2_Example3,0.9676015319973539,0.9673441301416394,0.9634973364751024,10,0.01,64,True,0.0,0.32679999999984943,0.40839999999997545,0.1537000000002564,3.5813000000000095,0.9017999999998416,2.679500000000168,0.9903000000002216,2.9124999999998735,0.0002574018557144342
34,1,9,Building2_Example3,0.9530891570312392,0.9666894037829392,0.9650042680254213,10,0.01,64,True,0.0,0.33820000000028827,0.407200000000163,0.19070000000009912,3.8618000000001373,0.8872000000001989,2.9745999999999384,1.0883999999999894,2.234200000000186,-0.013600246751700018
35,1,10,Building2_Example3,0.9597682177582026,0.9635800443508823,0.9635800443508823,10,0.01,64,True,0.0,0.34340000000021575,0.4161000000002524,0.18319999999993897,4.058299999999626,0.9117999999999071,3.146499999999719,1.0002000000000066,2.1081999999998935,-0.0038118265926796457
36,1,11,Building2_Example3,0.9637959504846667,0.9644855898835832,0.9644855898835832,10,0.01,64,True,0.0,0.3364000000001255,0.40029999999990906,0.256800000000279,3.6315000000000097,0.8805000000000618,2.750999999999948,0.8711000000003466,2.3851999999999762,-0.0006896393989165306
37,1,12,Building2_Example3,0.9605220054798275,0.9655077351420607,0.9618534205445703,10,0.01,64,True,0.0,0.3441000000004024,0.6260000000000154,0.40290000000009485,4.287799999999731,0.9324999999997807,3.35529999999995,1.0100999999997917,2.9070999999998293,-0.004985729662233207
38,1,13,Building2_Example3,0.9625398991781909,0.9657141839411867,0.9640703717862655,10,0.01,64,True,0.0,0.3612999999997868,0.4743000000000386,0.47369999999968826,4.045300000000029,0.8951000000001486,3.150199999999881,0.9446999999997985,2.5832000000001187,-0.0031742847629957494
39,1,14,Building2_Example3,0.9531178889273336,0.967985451364707,0.9660216037448012,10,0.01,64,True,0.0,0.36589999999980805,0.5150999999998795,0.6923999999997044,4.436899999999966,1.1289999999997136,3.3079000000002523,1.3623999999996528,2.7989000000001596,-0.014867562437373416
40,1,15,Building2_Example3,0.9590934818758152,0.963879240486238,0.9621407638572512,10,0.01,64,True,0.0,0.41290000000016036,0.7035000000001901,0.3117999999999732,4.1576000000000946,1.127499999999948,3.0301000000001466,1.0164999999999758,2.6494999999999713,-0.004785758610422741
41,1,16,Building2_Example3,0.9583429017562904,0.9630835142625097,0.9604120895278956,10,0.01,64,True,0.0,0.3923000000001231,0.589600000000079,0.3945999999999117,4.0013000000000964,0.9241000000002053,3.077199999999891,1.0469000000004058,2.359499999999848,-0.004740612506219266
42,1,17,Building2_Example3,0.9576774186454583,0.9619673576584147,0.9619673576584147,10,0.01,64,True,0.0,0.3419000000000061,0.40260000000014173,0.15200000000037406,3.676100000000293,0.888800000000245,2.787300000000048,1.0455000000000325,2.0949000000003437,-0.004289939012956379
43,1,18,Building2_Example3,0.9581729895200491,0.9628556721516182,0.9628556721516182,10,0.01,64,True,0.0,0.330400000000175,0.39710000000026113,0.15620000000016177,3.419800000000084,0.8932999999999858,2.526500000000098,0.8817999999997106,2.250200000000202,-0.004682682631569013
44,1,19,Building2_Example3,0.9403327071563758,0.9641083141751449,0.964101465527231,10,0.01,64,True,0.0,0.3463999999997469,0.4207999999996659,0.14389999999986358,3.9868999999996824,1.04269999999973,2.9441999999999524,0.9155999999999054,2.171800000000168,-0.02377560701876902
45,1,20,Building2_Example3,0.9406803105693184,0.9472533518359466,0.9477481849004676,10,0.01,64,True,0.0,0.34390000000028564,0.44090000000007734,0.2268000000000825,3.723099999999757,0.9502999999999595,2.7727999999997976,0.9613000000001648,7.150199999999884,-0.006573041266628166
46,1,21,Building2_Example3,0.9435357883630073,0.9493639376778445,0.9494938086036445,10,0.01,64,True,0.0,0.3667999999996674,0.39999999999995595,0.22909999999987107,3.964699999999599,0.9167999999997178,3.0478999999998813,1.100300000000054,6.730300000000078,-0.0058281493148372165
47,1,22,Building2_Example3,0.9420069174701697,0.9468347009010634,0.9469372347131658,10,0.01,64,True,0.0,0.3394999999999371,0.4095999999997879,0.15650000000011488,3.8009999999997213,0.8991999999996558,2.9018000000000654,0.9187999999999974,7.9712999999999035,-0.0048277834308936285
48,1,23,Building2_Example3,0.9418939759321688,0.9461245408471216,0.9465621499972934,10,0.01,64,True,0.0,0.5198999999995735,0.4648999999998793,0.5185000000000883,3.657699999999764,1.0642000000000706,2.5934999999996933,0.9110999999997205,6.396900000000372,-0.004230564914952772
49,1,24,Building2_Example3,0.9318306056486114,0.9428190935755643,0.9419031247940749,10,0.01,64,True,0.0,0.4037999999999542,0.3996000000006106,0.15319999999974243,3.597700000000259,0.9062999999995824,2.6914000000006766,1.0975000000001955,8.445899999999895,-0.010988487926952839
50,2,0,Building2_Example3,0.9360910634907276,0.9488383378894711,0.9477123070888605,15,0.01,64,True,0.0,0.3873000000007565,0.5553999999996506,0.5303000000003166,4.689799999999522,1.2631999999994648,3.4266000000000574,1.0671999999996018,17.821200000000204,-0.012747274398743569
51,2,1,Building2_Example3,0.9154864272217441,0.94513484422607,0.945925865163908,15,0.01,64,True,0.0,0.37510000000029464,0.50080000000019,0.16209999999983182,4.0312000000000126,1.033099999999898,2.9981000000001146,1.352800000000265,16.854399999999714,-0.029648417004325855
52,2,2,Building2_Example3,0.9209402872838104,0.9480329804674896,0.9481370161011853,15,0.01,64,True,0.0,0.3836000000001505,0.5801999999999197,0.2125999999993411,4.307500000000353,1.2465999999999866,3.060900000000366,1.01550000000028,16.632300000000377,-0.02709269318367924
53,2,3,Building2_Example3,0.9352889114326591,0.9494323469552838,0.947867833277961,15,0.01,64,True,0.0,0.36349999999973903,0.42469999999994457,0.23540000000021877,3.8621000000000905,1.0244999999997617,2.8376000000003287,0.9943000000003366,17.0439,-0.014143435522624648
54,2,4,Building2_Example3,0.9304825780354701,0.9421290868331827,0.9407924577670084,15,0.01,64,True,0.0,0.3533999999998372,0.4081000000004664,0.1838000000002893,3.9375999999995415,1.011799999999674,2.9257999999998674,1.1150999999998135,16.75680000000046,-0.011646508797712674
55,2,5,Building2_Example3,0.9362100144799336,0.9476505817007234,0.950037117176079,15,0.01,64,True,0.0,0.3646999999995515,0.4156000000001825,0.3475000000001671,3.9711999999996195,0.9670999999995544,3.004100000000065,1.0248999999999953,15.033500000000366,-0.011440567220789788
56,2,6,Building2_Example3,0.9206124652780654,0.9446689001275607,0.9458355338895601,15,0.01,64,True,0.0,0.342400000000076,0.40709999999943847,0.36730000000062546,3.824700000000014,0.9893999999999181,2.835300000000096,1.1827999999995953,16.663000000000316,-0.024056434849495267
57,2,7,Building2_Example3,0.9312869150696582,0.9465377601688993,0.9473235206696221,15,0.01,64,True,0.0,0.3492999999998858,0.41340000000023025,0.14640000000021303,3.69020000000031,0.9841000000001543,2.7061000000001556,0.9122000000001407,15.894000000000297,-0.015250845099241128
58,2,8,Building2_Example3,0.93547276631299,0.9497156377339239,0.9493219885287183,15,0.01,64,True,0.0,0.3583999999996479,0.41370000000018337,0.1462999999999326,3.8844999999998464,1.0031000000001455,2.881399999999701,1.0140000000005145,17.08919999999914,-0.014242871420933834
59,2,9,Building2_Example3,0.9335734907140291,0.9417867433628121,0.9422344680361263,15,0.01,64,True,0.0001378114586453128,0.34650000000002734,0.4081999999998587,0.15440000000044307,3.7058000000005364,1.0042000000005658,2.7015999999999707,1.008599999999582,15.339199999999664,-0.008213252648783032
60,2,10,Building2_Example3,0.9346991853006926,0.9491975964658882,0.9498072529094568,15,0.01,64,True,0.0,0.35169999999951074,0.39919999999948885,0.2541000000002569,3.93870000000085,0.9769000000003913,2.9618000000004585,0.9342000000005513,13.95180000000007,-0.014498411165195568
61,2,11,Building2_Example3,0.9145929442542668,0.9477818989442135,0.9468748228494507,15,0.01,64,True,0.0,0.37509999999940646,0.46609999999969176,0.21830000000022665,4.065199999999436,1.0704999999999742,2.9946999999994617,1.0795999999997363,17.35380000000042,-0.03318895468994665
62,2,12,Building2_Example3,0.9138652553455042,0.9485022148202754,0.9477718794110811,15,0.01,64,True,0.0,0.38029999999977804,0.7424000000000319,0.1556999999996478,4.153299999999582,1.1238000000002302,3.029499999999352,1.122999999999763,16.156800000000082,-0.03463695947477119
63,2,13,Building2_Example3,0.9335019540327413,0.9516313136340842,0.9530413983127196,15,0.01,64,True,0.0,0.37269999999978154,0.5579000000004442,0.2443999999997004,4.116699999999085,1.0636999999995567,3.0529999999995283,1.0510999999997495,16.83630000000047,-0.018129359601342876
64,2,14,Building2_Example3,0.9299230653154559,0.944963583323426,0.944113414310784,15,0.01,64,True,0.0,0.35959999999946035,0.48240000000010497,0.20299999999995322,3.3919999999989514,1.0243999999994813,2.36759999999947,0.9346999999992889,15.242699999999942,-0.015040518007970127
65,2,15,Building2_Example3,0.9478952643679822,0.9541223334036475,0.9525456363876129,15,0.01,64,True,0.0,0.34679999999998046,0.41130000000055844,0.1812000000001035,3.7063999999995545,0.9848999999997332,2.7214999999998213,0.9249000000002283,9.05239999999985,-0.006227069035665278
66,2,16,Building2_Example3,0.9334189957811627,0.9506209770571088,0.9496856945392818,15,0.01,64,True,0.0,0.3497999999995116,0.4203000000000401,0.1556999999996478,3.5127999999993165,0.9822999999995474,2.530499999999769,0.9240999999997612,9.535999999999767,-0.017201981275946077
67,2,17,Building2_Example3,0.9349335322484987,0.950877952939894,0.9504567797530968,15,0.01,64,True,0.0,0.38399999999949586,0.401099999999488,0.156800000000068,3.7469999999997228,0.9819999999995943,2.7650000000001285,0.9513000000005434,9.46680000000022,-0.015944420691395234
68,2,18,Building2_Example3,0.9493642278231563,0.9543153182854716,0.9542176318119968,15,0.01,64,True,0.0,0.3475000000001671,0.41709999999994807,0.14779999999969817,3.6349999999991667,0.9949999999996351,2.6399999999995316,0.9409999999991925,9.085200000000349,-0.004951090462315233
69,2,19,Building2_Example3,0.9458086002400121,0.9479453207758916,0.9466865061386103,15,0.01,64,True,0.0,0.36009999999997433,0.4786000000001067,0.20450000000060697,4.00009999999984,1.1884000000002004,2.8116999999996395,1.020000000000465,8.937000000000417,-0.0021367205358794328
70,2,20,Building2_Example3,0.959226461702616,0.965648443484966,0.9645228515099452,15,0.01,64,True,0.0,0.36219999999964614,0.40140000000032927,0.15400000000020952,3.910700000000489,0.9665000000005364,2.9441999999999524,0.9255999999995268,8.363600000000027,-0.006421981782349984
71,2,21,Building2_Example3,0.9383001836484735,0.9634075805500693,0.9630355722086928,15,0.01,64,True,0.0,0.3750000000000142,0.507200000000374,0.2271000000000356,4.305499999999185,1.1663999999997898,3.139099999999395,1.0356999999991956,9.028900000000561,-0.025107396901595802
72,2,22,Building2_Example3,0.9443081012785761,0.9626467184003322,0.9594321870779743,15,0.01,64,True,0.0,0.37559999999992044,0.4717000000002969,0.1458000000003068,3.675799999999896,1.0079999999996758,2.66780000000022,0.9588000000002594,10.698899999999512,-0.018338617121756107
73,2,23,Building2_Example3,0.9611577850496024,0.9678648249124956,0.9642757546603073,15,0.01,64,True,0.0,0.3598000000000212,0.4052999999997198,0.16499999999997073,3.816600000000392,0.9812000000000154,2.8354000000003765,0.898400000000521,9.596399999999505,-0.006707039862893227
74,2,24,Building2_Example3,0.9574378442525174,0.9600211317113005,0.9564430689966592,15,0.01,64,True,0.0,0.36250000000048743,0.6373999999995661,0.14830000000021215,3.3538000000001844,1.0110000000000952,2.3428000000000893,0.8478999999992354,8.29029999999964,-0.0025832874587831123
75,3,0,Building2_Example3,0.9409466253215094,0.9465096489516269,0.9578493866101729,20,0.01,64,True,0.0,0.36039999999992745,0.4138000000004638,0.14480000000016702,4.088499999999939,1.313900000000423,2.7745999999995163,0.8315999999997103,11.860399999999771,-0.005563023630117514
76,3,1,Building2_Example3,0.9267427699040293,0.9462470967930487,0.9595906951608041,20,0.01,64,True,0.0,0.3557999999994621,0.4017000000002824,0.1429000000001679,3.8852999999994253,1.090999999999731,2.7942999999996943,0.8282999999993379,11.49949999999933,-0.019504326889019485
77,3,2,Building2_Example3,0.9411776959490151,0.9527267910415997,0.9594296151975077,20,0.01,64,True,0.0,0.3652999999994577,0.4526000000000252,0.2212999999997578,4.566700000000701,1.2951000000001045,3.2716000000005963,1.0533999999999821,11.984800000000462,-0.011549095092584616
78,3,3,Building2_Example3,0.9312672453034544,0.9540501331441202,0.960706736093259,20,0.01,64,True,0.0,0.3548000000002105,0.44410000000016936,0.14800000000025904,4.5932999999998,1.1293999999999471,3.463899999999853,1.0624999999997442,11.727699999999786,-0.022782887840665844
79,3,4,Building2_Example3,0.9348031287648145,0.9462258954728657,0.95530230843451,20,0.01,64,True,0.0,0.36059999999960013,0.41259999999976316,0.17189999999978056,3.9384000000000086,1.1093000000004238,2.8290999999995847,0.8490000000005438,12.90659999999999,-0.011422766708051202
80,3,5,Building2_Example3,0.9373161729895708,0.9415975419663742,0.9497764625305625,20,0.01,64,True,0.0,0.34160000000049706,0.594199999999212,0.4925999999993991,4.026200000000202,1.2427999999999884,2.7834000000002135,0.8085000000006559,10.936700000000243,-0.0042813689768034235
81,3,6,Building2_Example3,0.9297201289698099,0.9403765922145916,0.9517108597239278,20,0.01,64,True,0.0,0.34989999999979204,0.4499999999998394,0.210900000000791,3.972099999999479,1.2795999999992702,2.6925000000002086,0.7956000000000074,9.867400000000082,-0.010656463244781644
82,3,7,Building2_Example3,0.9363979422252148,0.9468812049437787,0.9506354013728989,20,0.01,64,True,0.0,0.40789999999990556,0.49390000000038015,0.21200000000032304,4.30899999999923,1.3017999999993535,3.0071999999998766,0.8290000000004127,11.63959999999964,-0.010483262718563924
83,3,8,Building2_Example3,0.9223365394010844,0.9504499535679527,0.952303731088206,20,0.01,64,True,0.0,0.357600000000069,0.6219000000005082,0.2898000000000067,4.224999999999923,1.3081000000001453,2.916899999999778,0.8095999999992998,10.893399999999609,-0.0281134141668683
84,3,9,Building2_Example3,0.9228499183931719,0.9424069273273288,0.9477582041364678,20,0.01,64,True,0.0,0.3462999999985783,0.40989999999929694,0.1566000000003953,3.779899999999614,1.098700000000008,2.681199999999606,0.7696999999993182,12.519900000000916,-0.019557008934156905
85,3,10,Building2_Example3,0.9339474149014942,0.9447459102384438,0.9581863201027425,20,0.01,64,True,0.0,0.3539999999997434,0.4183999999991528,0.1506999999989489,3.593499999999139,1.0984999999994471,2.494999999999692,0.7883999999993563,11.875899999999717,-0.010798495336949543
86,3,11,Building2_Example3,0.923199578037483,0.9436216409348446,0.9611513186821409,20,0.01,64,True,0.0,0.35210000000063246,0.41650000000004184,0.2746000000009019,3.9040000000003516,1.0972000000002424,2.806800000000109,0.8473000000002173,10.296800000000772,-0.020422062897361593
87,3,12,Building2_Example3,0.9361463352783262,0.9498403712410789,0.9592854771897787,20,0.01,64,True,0.0,0.34439999999946735,0.4097999999999047,0.16609999999950276,3.877499999999756,1.1311999999996658,2.7463000000000903,0.8178999999994829,9.513300000000058,-0.013694035962752649
88,3,13,Building2_Example3,0.9320757695326286,0.9534074038161826,0.9605878558953874,20,0.01,64,True,0.0,0.3635000000006272,0.6340999999991936,0.14960000000030504,4.055799999999721,1.1382999999991483,2.9175000000005724,1.183799999999735,12.87869999999991,-0.021331634283554002
89,3,14,Building2_Example3,0.9276043402928169,0.9450761660371754,0.9543843597557564,20,0.01,64,True,0.0,0.35279999999993095,0.41240000000009047,0.146900000000727,3.9476999999994433,1.1042000000003327,2.8434999999991106,0.7918000000000092,10.446699999999254,-0.01747182574435846
90,3,15,Building2_Example3,0.9399889383589174,0.9436472820424585,0.9549126067593124,20,0.01,64,True,0.0,0.35180000000067935,0.4191000000002276,0.15089999999950976,3.716700000000017,1.0878999999999195,2.6288000000000977,0.818199999999436,10.651400000000422,-0.003658343683541121
91,3,16,Building2_Example3,0.9286053541320444,0.9421442146476633,0.959922793168457,20,0.01,64,True,0.0,0.3607999999992728,0.4132999999999498,0.1524999999986676,3.97829999999999,1.0934000000002442,2.884899999999746,0.8216999999994812,10.768499999999293,-0.013538860515618922
92,3,17,Building2_Example3,0.9406185303645801,0.9467183315520197,0.9562852855216806,20,0.01,64,True,0.0,0.3810000000008529,0.4516999999992777,0.1585999999988985,4.2482000000010345,1.2023000000009887,3.045900000000046,0.826100000001162,11.308200000000213,-0.00609980118743958
93,3,18,Building2_Example3,0.932781535746898,0.9518684063892394,0.9596592912438979,20,0.01,64,True,0.0,0.3773000000002469,0.5203999999991993,0.166699999999409,3.9925000000007316,1.123200000000324,2.8693000000004076,0.834400000000457,11.055200000001264,-0.01908687064234138
94,3,19,Building2_Example3,0.930599874161862,0.9448697943079398,0.9578674266130447,20,0.01,64,True,0.0,0.3232999999998043,0.41500000000027626,0.2808000000005251,4.025200000002727,1.0894000000014614,2.935800000001265,0.7783000000003426,10.333400000000381,-0.014269920146077864
95,3,20,Building2_Example3,0.9424887113770264,0.9468333590304734,0.9559481474637012,20,0.01,64,True,0.0,0.34810000000007335,0.40429999999958,0.1762000000002928,3.7008000000007257,1.1706000000000216,2.530200000000704,0.8181000000000438,10.789800000001293,-0.004344647653446998
96,3,21,Building2_Example3,0.9318065592753156,0.9449300680712408,0.9590430873137813,20,0.01,64,True,0.0,0.35779999999974166,0.43559999999942534,0.2136999999997613,3.8505999999998153,1.1778000000006728,2.6727999999991425,0.9740000000011406,10.984499999999287,-0.013123508795925165
97,3,22,Building2_Example3,0.9395084220058219,0.9493236123446644,0.9545846326434582,20,0.01,64,True,0.0,0.38180000000132,0.4120000000007451,0.21520000000130324,4.12050000000086,1.1803000000014663,2.9401999999993933,0.7858000000009469,10.319100000000248,-0.009815190338842594
98,3,23,Building2_Example3,0.9295210142929549,0.9547077144219777,0.9594497635821913,20,0.01,64,True,0.0,0.3420999999992347,0.42080000000055406,0.14380000000002724,3.96709999999878,1.0998999999998205,2.8671999999989595,0.7518999999991394,10.56980000000074,-0.0251867001290228
99,3,24,Building2_Example3,0.9307989773731414,0.9448604474097442,0.9546062965639587,20,0.01,64,True,0.0,0.3367000000000786,0.47819999999987317,0.21010000000032392,3.9485999999993027,1.1006999999985112,2.8479000000007915,0.7678000000002072,9.778199999999515,-0.014061470036602741
100,4,0,Building2_Example3,0.9423407673095746,0.94533639446501,0.9515413059171832,25,0.01,64,False,0.09483406922375637,0.3752999999999673,0.4193000000007885,0.14730000000007237,4.101000000002131,1.2476000000010146,2.853400000001116,0.7795000000001551,10.564500000000976,-0.002995627155435443
