,uid,sub_uid,building,pl_base_iou,pl_seg_gt_iou,pl_seg_infer_iou,computer,t_laplacian,t_bilateral,t_mesh,t_fastga_total,t_fastga_integrate,t_fastga_peak,t_polylidar_planepoly,t_polylidar_filter,t_classify_pointcloud,t_polylabel,iou_diff
126,69,0,Building1_Example2,0.9120802412484762,0.9593768289191442,0.9612778972752964,desktop,0.35340000000161353,0.43360000000092214,0.17960000000272203,4.197699999998861,1.0538999999987197,3.143800000000141,1.183400000002166,3.6442000000000974,1.727200000001261,0.07949999999823376,-0.04729658767066802
127,69,1,Building1_Example2,0.9123108503764084,0.9581294572036404,0.9605421287942957,desktop,0.37850000000005934,0.4556000000022209,0.1713000000016507,3.8728000000034513,0.9746000000028232,2.898200000000628,1.0526999999989073,3.3354999999986035,1.7570999999989567,0.07980000000173959,-0.045818606827232045
128,70,0,Building4_Example,0.8917010781616561,0.9258938783128682,0.9258938783128682,desktop,0.36730000000062546,0.4691000000001111,0.1964000000000965,4.1045000000003995,1.087200000000621,3.0172999999997785,1.0357999999968115,3.3466000000004215,1.7601999999996565,0.1294000000022777,-0.034192800151212066
129,70,1,Building4_Example,0.8973641240566259,0.9233326952874541,0.922272671655026,desktop,0.35969999999707625,0.41470000000032314,0.2192999999977019,4.199600000003301,1.2894000000009953,2.9102000000023054,1.0614999999987162,3.100800000002124,1.722199999999674,0.0973000000001889,-0.025968571230828186
130,71,0,Building4_Example,0.8907932721780858,0.9058122660901226,0.9056441021317527,desktop,0.4096000000011202,0.5044000000005155,0.162499999998289,4.403199999998719,1.172300000000348,3.230899999998371,1.2684000000007245,5.245800000000855,1.7707999999991841,0.09770000000131063,-0.01501899391203676
131,71,1,Building4_Example,0.8919382058539057,0.9121970676812184,0.9121970676812184,desktop,0.381300000000806,0.5787000000019304,0.4352999999994722,4.322899999998242,1.0596999999989976,3.2631999999992445,1.0760000000011871,4.651599999998979,1.8382999999992933,0.10070000000084178,-0.020258861827312735
132,72,0,Building4_Example,0.9223489993544463,0.9379796372960293,0.937339520493659,desktop,0.38430000000033715,0.7230000000006953,0.18549999999706301,3.9771000000001777,0.8400999999977898,3.137000000002388,0.7843000000029576,3.4655000000007874,1.7736999999975467,0.13599999999769352,-0.015630637941583037
133,72,1,Building4_Example,0.9179367598521349,0.9376475399920948,0.9360686181003811,desktop,0.33490000000213627,0.38039999999739393,0.1183000000004597,3.419699999998471,0.688000000000244,2.731699999998227,0.7674000000008618,3.0205999999992628,1.7497000000012974,0.17120000000048208,-0.01971078013995997
134,73,0,Building4_Example,0.8883540138420227,0.9157735506346232,0.9145646403131713,desktop,0.43610000000171567,0.6164999999995757,0.23219999999923857,4.591299999997744,1.2815999999986616,3.309699999999083,1.0383999999987736,3.415200000002727,1.7490000000002226,0.08079999999921483,-0.027419536792600452
135,73,1,Building4_Example,0.8887766105061042,0.9188192047375939,0.9208500796349842,desktop,0.34810000000007335,0.40710000000032665,0.1561999999992736,4.342300000004684,1.1174000000018225,3.2249000000028616,1.200399999998325,3.1642000000005055,1.7304000000031294,0.0838999999999146,-0.030042594231489694
136,74,0,Building4_Example,0.9006577319720446,0.9041954387989557,0.904820827872203,desktop,0.3795999999987032,0.3831000000005247,0.11280000000013501,3.39670000000325,0.6483000000017114,2.7484000000015385,0.598199999998883,3.6938000000006355,1.7965999999987048,0.12119999999882225,-0.0035377068269111245
137,74,1,Building4_Example,0.8999867305985214,0.9047230844297853,0.9053343651347141,desktop,0.3609000000004414,0.37080000000244695,0.07910000000066475,3.348199999997803,0.6710999999981482,2.6770999999996548,0.5419999999993763,3.101199999999693,1.760000000000872,0.12449999999830652,-0.0047363538312639175
138,75,0,Building9_Example2,0.9071202849432966,0.9071636800560834,0.9068952224296142,desktop,0.3771999999990783,0.5283999999967648,0.22270000000190748,4.316199999998105,1.2627999999992312,3.0533999999988737,1.1877999999967415,8.306799999999726,1.7443999999997573,0.11239999999901329,-4.3395112786837053e-05
139,75,1,Building9_Example2,0.9096918748464665,0.9087825509169429,0.912971250165948,desktop,0.3545000000002574,0.43219999999877246,0.14700000000189561,3.945900000001501,1.0563999999995133,2.8895000000019877,1.1156999999997197,7.276799999999639,1.7342999999989672,0.12629999999802521,0.0009093239295235866
140,76,0,Building9_Example2,0.9113543037793108,0.9237248810514351,0.9220224738540054,desktop,0.38040000000094665,0.48569999999870106,0.23589999999984457,3.97320000000434,1.01590000000229,2.95730000000205,1.028099999999199,4.217500000002872,1.7658000000011498,0.13679999999993697,-0.012370577272124317
